,rank,change,name,service,genre
37,38,(-2),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
38,39,(NEW),킹스레이드,Vespa Inc.,롤플레잉
39,40,(-2),로드 오브 히어로즈,"Clover Games Co.,Ltd",롤플레잉
0,1,(-),피파 모바일,NEXON Company,스포츠
1,2,(+2),리니지M,NCSOFT Corporation,롤플레잉
2,3,(-),스톤에이지 월드,Netmarble,롤플레잉
3,4,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(+1),리니지2M,NCSOFT Corporation,롤플레잉
5,6,(-1),ROBLOX,Roblox Corporation,어드벤처
6,7,(+1),전략적 팀 전투,"Riot Games, Inc",전략
7,8,(+1),브롤스타즈,Supercell,액션
8,9,(-2),뮤 아크엔젤,Webzen Inc.,롤플레잉
9,10,(-),AFK 아레나,Lilith Games,롤플레잉
10,11,(-),A3: 스틸얼라이브,Netmarble,롤플레잉
11,12,(+8),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
12,13,(-1),V4,NEXON Company,롤플레잉
13,14,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
14,15,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
15,16,(+3),폴아웃 쉘터 Online,GaeaMobile,어드벤처
16,17,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
17,18,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
18,19,(-2),좀비고등학교,AWESOMEPIECE,아케이드
19,20,(+1),포켓몬고,"Niantic, Inc.",어드벤처
20,21,(+1),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
21,22,(+3),메이플스토리M,NEXON Company,롤플레잉
22,23,(+1),달빛조각사,Kakao Games Corp.,롤플레잉
23,24,(+2),에픽세븐,Smilegate Megaport,롤플레잉
24,25,(-10),카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,롤플레잉
25,26,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
26,27,(+2),랜덤 다이스,royaldice,전략
27,28,(+3),카운터사이드,NEXON Company,롤플레잉
28,29,(+3),제5인격,X.D. Global,어드벤처
29,30,(-),리니지2 레볼루션,Netmarble,롤플레잉
30,31,(-3),블레이드&소울 레볼루션,Netmarble,롤플레잉
31,32,(+2),라스트오리진,smart joy,롤플레잉
32,33,(+2),랑그릿사,ZlongGames,전략
33,34,(+5),킹스레이드,Vespa Inc.,롤플레잉
34,35,(-12),명일방주,Yostar Limited.,전략
35,36,(NEW),냥코 대전쟁,PONOS Corporation,캐주얼 게임
36,37,(NEW),세븐나이츠 for kakao,Netmarble,롤플레잉
37,38,(+2),로드 오브 히어로즈,"Clover Games Co.,Ltd",롤플레잉
38,39,(-1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
39,40,(-4),마블 퓨처파이트,Netmarble,액션
0,1,(-),피파 모바일,NEXON Company,스포츠
1,2,(-),리니지M,NCSOFT Corporation,롤플레잉
2,3,(-),스톤에이지 월드,Netmarble,롤플레잉
3,4,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(-),리니지2M,NCSOFT Corporation,롤플레잉
5,6,(-),ROBLOX,Roblox Corporation,어드벤처
6,7,(+1),브롤스타즈,Supercell,액션
7,8,(-1),전략적 팀 전투,"Riot Games, Inc",전략
8,9,(NEW),시노앨리스,"Pokelabo, Inc.",롤플레잉
9,10,(-),AFK 아레나,Lilith Games,롤플레잉
10,11,(-2),뮤 아크엔젤,Webzen Inc.,롤플레잉
11,12,(-),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
12,13,(-2),A3: 스틸얼라이브,Netmarble,롤플레잉
13,14,(-1),V4,NEXON Company,롤플레잉
14,15,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
15,16,(NEW),애니팡4,"SUNDAYTOZ, INC",퍼즐
16,17,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(-),라이즈 오브 킹덤즈,Lilith Games,전략
18,19,(-),좀비고등학교,AWESOMEPIECE,아케이드
19,20,(-3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
20,21,(-1),포켓몬고,"Niantic, Inc.",어드벤처
21,22,(-),메이플스토리M,NEXON Company,롤플레잉
22,23,(-7),폴아웃 쉘터 Online,GaeaMobile,어드벤처
23,24,(+3),랜덤 다이스,royaldice,전략
24,25,(-4),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
25,26,(-3),달빛조각사,Kakao Games Corp.,롤플레잉
26,27,(-3),에픽세븐,Smilegate Megaport,롤플레잉
27,28,(+12),마블 퓨처파이트,Netmarble,액션
28,29,(-),제5인격,X.D. Global,어드벤처
29,30,(-4),배틀그라운드 모바일,PUBG CORPORATION,액션
30,31,(-3),카운터사이드,NEXON Company,롤플레잉
31,32,(-2),리니지2 레볼루션,Netmarble,롤플레잉
32,33,(-2),블레이드&소울 레볼루션,Netmarble,롤플레잉
33,34,(-),킹스레이드,Vespa Inc.,롤플레잉
34,35,(-10),카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,롤플레잉
35,36,(-4),라스트오리진,smart joy,롤플레잉
36,37,(+2),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
37,38,(-3),명일방주,Yostar Limited.,전략
38,39,(-2),세븐나이츠 for kakao,Netmarble,롤플레잉
39,40,(-7),랑그릿사,ZlongGames,전략
0,1,(+1),리니지M,NCSOFT Corporation,롤플레잉
1,2,(NEW),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
2,3,(-),스톤에이지 월드,Netmarble,롤플레잉
3,4,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(-),리니지2M,NCSOFT Corporation,롤플레잉
5,6,(-),ROBLOX,Roblox Corporation,어드벤처
6,7,(NEW),마구마구 2020,Netmarble,스포츠
7,8,(-1),브롤스타즈,Supercell,액션
8,9,(-8),피파 모바일,NEXON Company,스포츠
9,10,(-1),시노앨리스,"Pokelabo, Inc.",롤플레잉
10,11,(-),뮤 아크엔젤,Webzen Inc.,롤플레잉
11,12,(-2),AFK 아레나,Lilith Games,롤플레잉
12,13,(-1),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
13,14,(-6),전략적 팀 전투,"Riot Games, Inc",전략
14,15,(-1),V4,NEXON Company,롤플레잉
15,16,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
16,17,(-4),A3: 스틸얼라이브,Netmarble,롤플레잉
17,18,(-2),애니팡4,"SUNDAYTOZ, INC",퍼즐
18,19,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
19,20,(-1),좀비고등학교,AWESOMEPIECE,아케이드
20,21,(-3),라이즈 오브 킹덤즈,Lilith Games,전략
21,22,(-1),포켓몬고,"Niantic, Inc.",어드벤처
22,23,(-1),메이플스토리M,NEXON Company,롤플레잉
23,24,(-4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
24,25,(+5),배틀그라운드 모바일,PUBG CORPORATION,액션
25,26,(+1),에픽세븐,Smilegate Megaport,롤플레잉
26,27,(-1),달빛조각사,Kakao Games Corp.,롤플레잉
27,28,(-4),랜덤 다이스,royaldice,전략
28,29,(+3),리니지2 레볼루션,Netmarble,롤플레잉
29,30,(-2),마블 퓨처파이트,Netmarble,액션
30,31,(-),카운터사이드,NEXON Company,롤플레잉
31,32,(-7),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
32,33,(-4),제5인격,X.D. Global,어드벤처
33,34,(+2),라스트오리진,smart joy,롤플레잉
34,35,(+2),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
35,36,(-13),폴아웃 쉘터 Online,GaeaMobile,어드벤처
36,37,(+2),세븐나이츠 for kakao,Netmarble,롤플레잉
37,38,(-),명일방주,Yostar Limited.,전략
38,39,(NEW),냥코 대전쟁,PONOS Corporation,캐주얼 게임
39,40,(-),랑그릿사,ZlongGames,전략
0,1,(NEW),바람의나라 연,NEXON Company,롤플레잉
1,2,(-1),리니지M,NCSOFT Corporation,롤플레잉
2,3,(-1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
3,4,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(-),리니지2M,NCSOFT Corporation,롤플레잉
5,6,(-3),스톤에이지 월드,Netmarble,롤플레잉
6,7,(-1),ROBLOX,Roblox Corporation,어드벤처
7,8,(-1),마구마구 2020,Netmarble,스포츠
8,9,(-),피파 모바일,NEXON Company,스포츠
9,10,(-2),브롤스타즈,Supercell,액션
10,11,(-1),시노앨리스,"Pokelabo, Inc.",롤플레잉
11,12,(-1),뮤 아크엔젤,Webzen Inc.,롤플레잉
12,13,(-1),AFK 아레나,Lilith Games,롤플레잉
13,14,(+4),애니팡4,"SUNDAYTOZ, INC",퍼즐
14,15,(NEW),가디언 테일즈,Kakao Games Corp.,롤플레잉
15,16,(-3),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
16,17,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(NEW),걸카페건,BILIBILI HK,액션
18,19,(-4),V4,NEXON Company,롤플레잉
19,20,(-6),전략적 팀 전투,"Riot Games, Inc",전략
20,21,(-4),A3: 스틸얼라이브,Netmarble,롤플레잉
21,22,(-3),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
22,23,(+6),리니지2 레볼루션,Netmarble,롤플레잉
23,24,(-4),좀비고등학교,AWESOMEPIECE,아케이드
24,25,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
25,26,(-4),포켓몬고,"Niantic, Inc.",어드벤처
26,27,(-6),라이즈 오브 킹덤즈,Lilith Games,전략
27,28,(-5),메이플스토리M,NEXON Company,롤플레잉
28,29,(-5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
29,30,(-3),달빛조각사,Kakao Games Corp.,롤플레잉
30,31,(-5),에픽세븐,Smilegate Megaport,롤플레잉
31,32,(-2),마블 퓨처파이트,Netmarble,액션
32,33,(-5),랜덤 다이스,royaldice,전략
33,34,(-1),제5인격,X.D. Global,어드벤처
34,35,(-4),카운터사이드,NEXON Company,롤플레잉
35,36,(-4),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
36,37,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
37,38,(-1),세븐나이츠 for kakao,Netmarble,롤플레잉
38,39,(-5),라스트오리진,smart joy,롤플레잉
39,40,(-2),명일방주,Yostar Limited.,전략
0,1,(-),바람의나라 연,NEXON Company,롤플레잉
1,2,(+1),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
2,3,(-1),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(+3),마구마구 2020,Netmarble,스포츠
5,6,(+1),ROBLOX,Roblox Corporation,어드벤처
6,7,(NEW),아이러브커피N,NATRIS,시뮬레이션
7,8,(-3),리니지2M,NCSOFT Corporation,롤플레잉
8,9,(+6),가디언 테일즈,Kakao Games Corp.,롤플레잉
9,10,(-1),피파 모바일,NEXON Company,스포츠
10,11,(+8),V4,NEXON Company,롤플레잉
11,12,(-2),브롤스타즈,Supercell,액션
12,13,(-2),시노앨리스,"Pokelabo, Inc.",롤플레잉
13,14,(-8),스톤에이지 월드,Netmarble,롤플레잉
14,15,(-2),AFK 아레나,Lilith Games,롤플레잉
15,16,(-2),애니팡4,"SUNDAYTOZ, INC",퍼즐
16,17,(-5),뮤 아크엔젤,Webzen Inc.,롤플레잉
17,18,(-),걸카페건,BILIBILI HK,액션
18,19,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(NEW),가디스 오브 제네시스,ZlongGames,롤플레잉
20,21,(-1),전략적 팀 전투,"Riot Games, Inc",전략
21,22,(-6),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
22,23,(NEW),왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",전략
23,24,(-),좀비고등학교,AWESOMEPIECE,아케이드
24,25,(-2),리니지2 레볼루션,Netmarble,롤플레잉
25,26,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
26,27,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
27,28,(-2),포켓몬고,"Niantic, Inc.",어드벤처
28,29,(-8),A3: 스틸얼라이브,Netmarble,롤플레잉
29,30,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
30,31,(-3),메이플스토리M,NEXON Company,롤플레잉
31,32,(-5),라이즈 오브 킹덤즈,Lilith Games,전략
32,33,(-2),에픽세븐,Smilegate Megaport,롤플레잉
33,34,(-4),달빛조각사,Kakao Games Corp.,롤플레잉
34,35,(-3),마블 퓨처파이트,Netmarble,액션
35,36,(-2),제5인격,X.D. Global,어드벤처
36,37,(-4),랜덤 다이스,royaldice,전략
37,38,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
38,39,(-3),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
39,40,(-1),라스트오리진,smart joy,롤플레잉
0,1,(-),바람의나라 연,NEXON Company,롤플레잉
1,2,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(+4),가디언 테일즈,Kakao Games Corp.,롤플레잉
5,6,(+1),아이러브커피N,NATRIS,시뮬레이션
6,7,(-2),마구마구 2020,Netmarble,스포츠
7,8,(-2),ROBLOX,Roblox Corporation,어드벤처
8,9,(-1),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-),피파 모바일,NEXON Company,스포츠
10,11,(-),V4,NEXON Company,롤플레잉
11,12,(-),브롤스타즈,Supercell,액션
12,13,(+2),AFK 아레나,Lilith Games,롤플레잉
13,14,(NEW),슬램덩크,DeNA HONG KONG LIMITED,스포츠
14,15,(+3),걸카페건,BILIBILI HK,액션
15,16,(+1),뮤 아크엔젤,Webzen Inc.,롤플레잉
16,17,(-3),스톤에이지 월드,Netmarble,롤플레잉
17,18,(+2),가디스 오브 제네시스,ZlongGames,롤플레잉
18,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(-4),애니팡4,"SUNDAYTOZ, INC",퍼즐
20,21,(-),전략적 팀 전투,"Riot Games, Inc",전략
21,22,(+1),왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",전략
22,23,(+2),리니지2 레볼루션,Netmarble,롤플레잉
23,24,(-2),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
24,25,(-1),좀비고등학교,AWESOMEPIECE,아케이드
25,26,(+3),A3: 스틸얼라이브,Netmarble,롤플레잉
26,27,(+1),포켓몬고,"Niantic, Inc.",어드벤처
27,28,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
28,29,(NEW),포트리스 배틀로얄,PangSky,액션
29,30,(-4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
30,31,(-),메이플스토리M,NEXON Company,롤플레잉
31,32,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
32,33,(-),에픽세븐,Smilegate Megaport,롤플레잉
33,34,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
34,35,(-1),달빛조각사,Kakao Games Corp.,롤플레잉
35,36,(-),제5인격,X.D. Global,어드벤처
36,37,(+1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
37,38,(-1),랜덤 다이스,royaldice,전략
38,39,(+1),라스트오리진,smart joy,롤플레잉
39,40,(NEW),페이트 그랜드 오더,Netmarble,롤플레잉
0,1,(-),바람의나라 연,NEXON Company,롤플레잉
1,2,(+3),가디언 테일즈,Kakao Games Corp.,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
4,5,(-3),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
5,6,(+5),V4,NEXON Company,롤플레잉
6,7,(-1),아이러브커피N,NATRIS,시뮬레이션
7,8,(-),ROBLOX,Roblox Corporation,어드벤처
8,9,(+1),피파 모바일,NEXON Company,스포츠
9,10,(+4),슬램덩크,DeNA HONG KONG LIMITED,스포츠
10,11,(-2),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-5),마구마구 2020,Netmarble,스포츠
12,13,(-),AFK 아레나,Lilith Games,롤플레잉
13,14,(-2),브롤스타즈,Supercell,액션
14,15,(-),걸카페건,BILIBILI HK,액션
15,16,(+2),가디스 오브 제네시스,ZlongGames,롤플레잉
16,17,(-1),뮤 아크엔젤,Webzen Inc.,롤플레잉
17,18,(-1),스톤에이지 월드,Netmarble,롤플레잉
18,19,(+1),애니팡4,"SUNDAYTOZ, INC",퍼즐
19,20,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
20,21,(-),전략적 팀 전투,"Riot Games, Inc",전략
21,22,(+3),좀비고등학교,AWESOMEPIECE,아케이드
22,23,(+4),포켓몬고,"Niantic, Inc.",어드벤처
23,24,(+5),포트리스 배틀로얄,PangSky,액션
24,25,(-2),리니지2 레볼루션,Netmarble,롤플레잉
25,26,(-2),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
26,27,(+4),메이플스토리M,NEXON Company,롤플레잉
27,28,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
28,29,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
29,30,(-4),A3: 스틸얼라이브,Netmarble,롤플레잉
30,31,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(+1),에픽세븐,Smilegate Megaport,롤플레잉
32,33,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
33,34,(+1),달빛조각사,Kakao Games Corp.,롤플레잉
34,35,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
35,36,(-),제5인격,X.D. Global,어드벤처
36,37,(+1),랜덤 다이스,royaldice,전략
37,38,(+2),페이트 그랜드 오더,Netmarble,롤플레잉
38,39,(-),라스트오리진,smart joy,롤플레잉
39,40,(NEW),세븐나이츠 for kakao,Netmarble,롤플레잉
0,1,(-),바람의나라 연,NEXON Company,롤플레잉
1,2,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
2,3,(+3),V4,NEXON Company,롤플레잉
3,4,(-1),리니지M,NCSOFT Corporation,롤플레잉
4,5,(+2),아이러브커피N,NATRIS,시뮬레이션
5,6,(-2),카트라이더 러쉬플러스,NEXON Company,자동차 경주
6,7,(-2),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
7,8,(-),ROBLOX,Roblox Corporation,어드벤처
8,9,(+2),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(+3),AFK 아레나,Lilith Games,롤플레잉
10,11,(+3),브롤스타즈,Supercell,액션
11,12,(-3),피파 모바일,NEXON Company,스포츠
12,13,(+3),가디스 오브 제네시스,ZlongGames,롤플레잉
13,14,(-2),마구마구 2020,Netmarble,스포츠
14,15,(+6),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-1),걸카페건,BILIBILI HK,액션
16,17,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(+12),A3: 스틸얼라이브,Netmarble,롤플레잉
18,19,(+7),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
19,20,(-2),스톤에이지 월드,Netmarble,롤플레잉
20,21,(+2),포켓몬고,"Niantic, Inc.",어드벤처
21,22,(-),좀비고등학교,AWESOMEPIECE,아케이드
22,23,(-13),슬램덩크,DeNA HONG KONG LIMITED,스포츠
23,24,(+3),메이플스토리M,NEXON Company,롤플레잉
24,25,(-1),포트리스 배틀로얄,PangSky,액션
25,26,(+5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
26,27,(+2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
27,28,(+4),에픽세븐,Smilegate Megaport,롤플레잉
28,29,(-4),리니지2 레볼루션,Netmarble,롤플레잉
29,30,(-13),뮤 아크엔젤,Webzen Inc.,롤플레잉
30,31,(+2),라이즈 오브 킹덤즈,Lilith Games,전략
31,32,(-4),배틀그라운드 모바일,PUBG CORPORATION,액션
32,33,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
33,34,(-),달빛조각사,Kakao Games Corp.,롤플레잉
34,35,(+3),페이트 그랜드 오더,Netmarble,롤플레잉
35,36,(NEW),스테리테일,4399 KOREA,롤플레잉
36,37,(-1),제5인격,X.D. Global,어드벤처
37,38,(+1),라스트오리진,smart joy,롤플레잉
38,39,(-2),랜덤 다이스,royaldice,전략
39,40,(NEW),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
0,1,(-),바람의나라 연,NEXON Company,롤플레잉
1,2,(-),가디언 테일즈,Kakao Games Corp.,롤플레잉
2,3,(-),V4,NEXON Company,롤플레잉
3,4,(+4),ROBLOX,Roblox Corporation,어드벤처
4,5,(-1),리니지M,NCSOFT Corporation,롤플레잉
5,6,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
6,7,(-),라그나로크 오리진,"GRAVITY Co., Ltd.",롤플레잉
7,8,(+1),리니지2M,NCSOFT Corporation,롤플레잉
8,9,(+2),브롤스타즈,Supercell,액션
9,10,(-),AFK 아레나,Lilith Games,롤플레잉
10,11,(+1),피파 모바일,NEXON Company,스포츠
11,12,(-7),아이러브커피N,NATRIS,시뮬레이션
12,13,(+1),마구마구 2020,Netmarble,스포츠
13,14,(+5),그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉
14,15,(-),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(+2),A3: 스틸얼라이브,Netmarble,롤플레잉
16,17,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(+3),포켓몬고,"Niantic, Inc.",어드벤처
18,19,(+5),메이플스토리M,NEXON Company,롤플레잉
19,20,(+3),슬램덩크,DeNA HONG KONG LIMITED,스포츠
20,21,(+6),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
21,22,(-),좀비고등학교,AWESOMEPIECE,아케이드
22,23,(-7),걸카페건,BILIBILI HK,액션
23,24,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
24,25,(-),포트리스 배틀로얄,PangSky,액션
25,26,(+2),에픽세븐,Smilegate Megaport,롤플레잉
26,27,(+4),라이즈 오브 킹덤즈,Lilith Games,전략
27,28,(-15),가디스 오브 제네시스,ZlongGames,롤플레잉
28,29,(+7),스테리테일,4399 KOREA,롤플레잉
29,30,(-),뮤 아크엔젤,Webzen Inc.,롤플레잉
30,31,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
31,32,(+1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
32,33,(+1),달빛조각사,Kakao Games Corp.,롤플레잉
33,34,(-5),리니지2 레볼루션,Netmarble,롤플레잉
34,35,(+2),제5인격,X.D. Global,어드벤처
35,36,(-16),스톤에이지 월드,Netmarble,롤플레잉
36,37,(+1),라스트오리진,smart joy,롤플레잉
