,column-1,column-1 2,column-2,column-3,column-4
5,6,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
7,8,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
8,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
9,10,(-),서든어택,㈜넥슨코리아,FPS
10,11,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
11,12,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(-),마인크래프트 던전스,엑스박스 게임 스튜디오,액션 어드벤처
14,15,(-),리니지,㈜엔씨소프트,MMORPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(+6),패스 오브 엑자일,㈜카카오게임즈,ARPG
17,18,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-1),검은사막,㈜펄어비스,MMORPG
19,20,(-),마비노기,㈜넥슨코리아,MMORPG
20,21,(-2),블레이드앤소울,㈜엔씨소프트,MMORPG
21,22,(-),바람의나라,㈜넥슨코리아,MMORPG
22,23,(-2),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
23,24,(+2),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
24,25,(-),테라,㈜넥슨코리아,MMORPG
25,26,(-2),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
26,27,(+2),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
28,29,(-2),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
29,30,(+1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
30,31,(-1),파이널 판타지 14,㈜액토즈소프트,MMORPG
31,32,(+1),리니지2,㈜엔씨소프트,MMORPG
32,33,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
33,34,(+2),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
34,35,(+2),스페셜포스,㈜드래곤플라이,FPS
35,36,(+2),디아블로2,블리자드 엔터테인먼트,RPG
36,37,(-5),섀도우 아레나,㈜펄어비스,배틀로얄
37,38,(+1),소울워커,㈜스마일게이트메가포트,액션 RPG
38,39,(+1),마구마구,넷마블㈜,스포츠
39,40,(NEW),프리스타일2,㈜조이시티,스포츠
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
2,3,(-),피파온라인4,㈜넥슨코리아,스포츠
3,4,(-),발로란트,라이엇 게임즈,FPS
4,5,(-),카트라이더,㈜넥슨코리아,레이싱
5,6,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
6,7,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
7,8,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
8,9,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
9,10,(+1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
10,11,(-1),서든어택,㈜넥슨코리아,FPS
11,12,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
12,13,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(+1),리니지,㈜엔씨소프트,MMORPG
14,15,(+1),사이퍼즈,㈜넥슨코리아,액션
15,16,(+1),패스 오브 엑자일,㈜카카오게임즈,ARPG
16,17,(+5),바람의나라,㈜넥슨코리아,MMORPG
17,18,(+3),블레이드앤소울,㈜엔씨소프트,MMORPG
18,19,(+1),마비노기,㈜넥슨코리아,MMORPG
19,20,(-1),검은사막,㈜펄어비스,MMORPG
20,21,(-3),테일즈런너,㈜스마일게이트메가포트,레이싱
21,22,(-8),마인크래프트 던전스,엑스박스 게임 스튜디오,액션 어드벤처
22,23,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
23,24,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
24,25,(-),테라,㈜넥슨코리아,MMORPG
25,26,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
26,27,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
28,29,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
29,30,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
30,31,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
31,32,(-),리니지2,㈜엔씨소프트,MMORPG
32,33,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
33,34,(+6),프리스타일2,㈜조이시티,스포츠
34,35,(+4),마구마구,넷마블㈜,스포츠
35,36,(-),디아블로2,블리자드 엔터테인먼트,RPG
36,37,(NEW),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
37,38,(-3),스페셜포스,㈜드래곤플라이,FPS
38,39,(-1),소울워커,㈜스마일게이트메가포트,액션 RPG
39,40,(-6),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
2,3,(-),피파온라인4,㈜넥슨코리아,스포츠
3,4,(-),발로란트,라이엇 게임즈,FPS
4,5,(-),카트라이더,㈜넥슨코리아,레이싱
5,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
6,7,(+3),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
7,8,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
8,9,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
9,10,(+1),서든어택,㈜넥슨코리아,FPS
10,11,(+1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
11,12,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
12,13,(-6),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
13,14,(+2),패스 오브 엑자일,㈜카카오게임즈,ARPG
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-2),리니지,㈜엔씨소프트,MMORPG
16,17,(-),바람의나라,㈜넥슨코리아,MMORPG
17,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
18,19,(+1),검은사막,㈜펄어비스,MMORPG
19,20,(-1),마비노기,㈜넥슨코리아,MMORPG
20,21,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
21,22,(+1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
22,23,(+1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
23,24,(+1),테라,㈜넥슨코리아,MMORPG
24,25,(+3),마비노기 영웅전,㈜넥슨코리아,액션 RPG
25,26,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
26,27,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-6),마인크래프트 던전스,엑스박스 게임 스튜디오,액션 어드벤처
28,29,(+1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
29,30,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
30,31,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
31,32,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
32,33,(-1),리니지2,㈜엔씨소프트,MMORPG
33,34,(-),프리스타일2,㈜조이시티,스포츠
34,35,(+1),디아블로2,블리자드 엔터테인먼트,RPG
35,36,(-1),마구마구,넷마블㈜,스포츠
36,37,(NEW),클로저스,㈜넥슨코리아,벨트 스크롤 액션
37,38,(-1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(-1),스페셜포스,㈜드래곤플라이,FPS
39,40,(-1),소울워커,㈜스마일게이트메가포트,액션 RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
2,3,(-),피파온라인4,㈜넥슨코리아,스포츠
3,4,(+2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
4,5,(-1),발로란트,라이엇 게임즈,FPS
5,6,(-1),카트라이더,㈜넥슨코리아,레이싱
6,7,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
7,8,(+5),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(+1),서든어택,㈜넥슨코리아,FPS
9,10,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-3),아키에이지,㈜엑스엘게임즈,판타지 RPG
11,12,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
12,13,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
13,14,(+3),바람의나라,㈜넥슨코리아,MMORPG
14,15,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
15,16,(-),리니지,㈜엔씨소프트,MMORPG
16,17,(-2),사이퍼즈,㈜넥슨코리아,액션
17,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
18,19,(-),검은사막,㈜펄어비스,MMORPG
19,20,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
20,21,(-1),마비노기,㈜넥슨코리아,MMORPG
21,22,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
22,23,(+2),마비노기 영웅전,㈜넥슨코리아,액션 RPG
23,24,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
24,25,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
25,26,(-2),테라,㈜넥슨코리아,MMORPG
26,27,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(+1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
28,29,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
29,30,(+6),마구마구,넷마블㈜,스포츠
30,31,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
31,32,(-1),파이널 판타지 14,㈜액토즈소프트,MMORPG
32,33,(-),리니지2,㈜엔씨소프트,MMORPG
33,34,(-6),마인크래프트 던전스,엑스박스 게임 스튜디오,액션 어드벤처
34,35,(+2),클로저스,㈜넥슨코리아,벨트 스크롤 액션
35,36,(-2),프리스타일2,㈜조이시티,스포츠
36,37,(+1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
37,38,(+1),스페셜포스,㈜드래곤플라이,FPS
38,39,(-4),디아블로2,블리자드 엔터테인먼트,RPG
39,40,(-),소울워커,㈜스마일게이트메가포트,액션 RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),메이플스토리,㈜넥슨코리아,MMORPG
2,3,(-),피파온라인4,㈜넥슨코리아,스포츠
3,4,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
4,5,(+1),카트라이더,㈜넥슨코리아,레이싱
5,6,(-1),발로란트,라이엇 게임즈,FPS
6,7,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
7,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
9,10,(-1),서든어택,㈜넥슨코리아,FPS
10,11,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
11,12,(+2),바람의나라,㈜넥슨코리아,MMORPG
12,13,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
13,14,(-1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
14,15,(+1),리니지,㈜엔씨소프트,MMORPG
15,16,(+1),사이퍼즈,㈜넥슨코리아,액션
16,17,(-2),패스 오브 엑자일,㈜카카오게임즈,ARPG
17,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
18,19,(-),검은사막,㈜펄어비스,MMORPG
19,20,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
20,21,(-),마비노기,㈜넥슨코리아,MMORPG
21,22,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
22,23,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
23,24,(NEW),하이퍼 스케이프,유비소프트㈜,FPS 배틀로얄
24,25,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
25,26,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
26,27,(-1),테라,㈜넥슨코리아,MMORPG
27,28,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
28,29,(+1),마구마구,넷마블㈜,스포츠
29,30,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
30,31,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
31,32,(+3),클로저스,㈜넥슨코리아,벨트 스크롤 액션
32,33,(-1),파이널 판타지 14,㈜액토즈소프트,MMORPG
33,34,(-1),리니지2,㈜엔씨소프트,MMORPG
34,35,(+2),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
35,36,(-),프리스타일2,㈜조이시티,스포츠
36,37,(+1),스페셜포스,㈜드래곤플라이,FPS
37,38,(+2),소울워커,㈜스마일게이트메가포트,액션 RPG
38,39,(-5),마인크래프트 던전스,엑스박스 게임 스튜디오,액션 어드벤처
39,40,(-1),디아블로2,블리자드 엔터테인먼트,RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(+1),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-1),메이플스토리,㈜넥슨코리아,MMORPG
3,4,(+8),바람의나라,㈜넥슨코리아,MMORPG
4,5,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(-1),카트라이더,㈜넥슨코리아,레이싱
6,7,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
7,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(-3),발로란트,라이엇 게임즈,FPS
9,10,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-1),서든어택,㈜넥슨코리아,FPS
11,12,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
12,13,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
13,14,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
14,15,(-),리니지,㈜엔씨소프트,MMORPG
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(+2),검은사막,㈜펄어비스,MMORPG
17,18,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
18,19,(+1),테일즈런너,㈜스마일게이트메가포트,레이싱
19,20,(-3),패스 오브 엑자일,㈜카카오게임즈,ARPG
20,21,(+3),하이퍼 스케이프,유비소프트㈜,FPS 배틀로얄
21,22,(-1),마비노기,㈜넥슨코리아,MMORPG
22,23,(-1),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
23,24,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
24,25,(NEW),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
25,26,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
26,27,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-1),테라,㈜넥슨코리아,MMORPG
28,29,(-),마구마구,넷마블㈜,스포츠
29,30,(-2),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
30,31,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
31,32,(-1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
32,33,(-1),클로저스,㈜넥슨코리아,벨트 스크롤 액션
33,34,(-1),파이널 판타지 14,㈜액토즈소프트,MMORPG
34,35,(-1),리니지2,㈜엔씨소프트,MMORPG
35,36,(+1),스페셜포스,㈜드래곤플라이,FPS
36,37,(-2),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
37,38,(-),소울워커,㈜스마일게이트메가포트,액션 RPG
38,39,(NEW),하스스톤,블리자드 엔터테인먼트,CCG
39,40,(-),디아블로2,블리자드 엔터테인먼트,RPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
3,4,(-),바람의나라,㈜넥슨코리아,MMORPG
4,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(-),카트라이더,㈜넥슨코리아,레이싱
6,7,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
7,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(-),발로란트,라이엇 게임즈,FPS
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(+2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
11,12,(-1),서든어택,㈜넥슨코리아,FPS
12,13,(-1),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
14,15,(+1),사이퍼즈,㈜넥슨코리아,액션
15,16,(-1),리니지,㈜엔씨소프트,MMORPG
16,17,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(-1),검은사막,㈜펄어비스,MMORPG
18,19,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
19,20,(+1),하이퍼 스케이프,유비소프트㈜,FPS 배틀로얄
20,21,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
21,22,(-),마비노기,㈜넥슨코리아,MMORPG
22,23,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
23,24,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
24,25,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
25,26,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
26,27,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
27,28,(-),테라,㈜넥슨코리아,MMORPG
28,29,(+3),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
29,30,(-1),마구마구,넷마블㈜,스포츠
30,31,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
31,32,(-2),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
32,33,(+1),파이널 판타지 14,㈜액토즈소프트,MMORPG
33,34,(-1),클로저스,㈜넥슨코리아,벨트 스크롤 액션
34,35,(-),리니지2,㈜엔씨소프트,MMORPG
35,36,(+3),하스스톤,블리자드 엔터테인먼트,CCG
36,37,(-1),스페셜포스,㈜드래곤플라이,FPS
37,38,(-1),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
38,39,(-1),소울워커,㈜스마일게이트메가포트,액션 RPG
39,40,(NEW),로스트사가,㈜위메이드,액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),메이플스토리,㈜넥슨코리아,MMORPG
3,4,(-),바람의나라,㈜넥슨코리아,MMORPG
4,5,(+3),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
5,6,(-),카트라이더,㈜넥슨코리아,레이싱
6,7,(-2),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
7,8,(-1),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
8,9,(+2),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-1),발로란트,라이엇 게임즈,FPS
10,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(-),서든어택,㈜넥슨코리아,FPS
12,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
14,15,(+1),리니지,㈜엔씨소프트,MMORPG
15,16,(-1),사이퍼즈,㈜넥슨코리아,액션
16,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(+2),하이퍼 스케이프,유비소프트㈜,FPS 배틀로얄
18,19,(-1),검은사막,㈜펄어비스,MMORPG
19,20,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
20,21,(+1),마비노기,㈜넥슨코리아,MMORPG
21,22,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
22,23,(-),아이온: 영원의 탑,㈜엔씨소프트,MMORPG
23,24,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
24,25,(+1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
25,26,(-1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
26,27,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
