,column-1,column-1 2,column-2,column-3,column-4
23,24,(+3),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
24,25,(+3),더 포레스트,Endnight Games Ltd,서바이벌
25,26,(-2),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
26,27,(-2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
27,28,(-5),NBA 2K21,2K,스포츠
28,29,(+4),세키로,Activision (Excluding Japan and Asia),액션
29,30,(-1),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
30,31,(-1),데스 스트랜딩,505 Games,액션
31,32,(NEW),썸썸 편의점,"TALESSHOP Co., Ltd.",어드벤처
32,33,(+1),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
33,34,(-2),니어 오토마타,Square Enix,액션
34,35,(-),나이트 오브 더 데드,jacktostudios,어드벤처
35,36,(+4),둠 이터널,Bethesda Softworks,액션
36,37,(-),슈퍼 버니 맨,Catobyte Ltd,액션
37,38,(NEW),다잉 라이트,Techland Publishing,액션
38,39,(-3),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
39,40,(NEW),토탈 워: 삼국,SEGA,전략
0,1,(-),어몽 어스,Innersloth,전략
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
3,4,(+2),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(-1),피파 21,Electronic Arts,스포츠
5,6,(-1),인 사일런스,Ravenhood Games,공포
6,7,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
7,8,(+2),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
8,9,(-1),폴가이즈,Devolver Digital,어드벤처
9,10,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
10,11,(-),파스모포비아,Kinetic Games,공포
11,12,(-),레드 데드 리뎀션 2,Rockstar Games,액션
12,13,(+1),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(+1),디트로이트: 비컴 휴먼,Quantic Dream,액션
14,15,(+1),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
15,16,(-3),래프트,Square Enix,어드벤처
16,17,(-),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
17,18,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
18,19,(+2),철권 7,BANDAI NAMCO Entertainment,액션
19,20,(-),문명6,2K,전략
20,21,(-2),하데스,Supergiant Games,액션
21,22,(-),테라리아,Re-Logic,롤플레잉
22,23,(+1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
23,24,(+1),더 포레스트,Endnight Games Ltd,서바이벌
24,25,(+2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
25,26,(-),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
26,27,(+2),세키로,Activision (Excluding Japan and Asia),액션
27,28,(-5),고스트러너,505 Games,액션
28,29,(-1),NBA 2K21,2K,스포츠
29,30,(-),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
30,31,(+1),썸썸편의점,"TALESSHOP Co., Ltd.",어드벤처
31,32,(-1),데스 스트랜딩,505 Games,액션
32,33,(+1),니어 오토마타,Square Enix,액션
33,34,(-1),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
34,35,(NEW),씨 오브 시브즈,Xbox Game Studios,어드벤처
35,36,(NEW),돈 스타브 투게더,Klei Entertainment,어드벤처
36,37,(+2),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
37,38,(-),다잉 라이트,Techland Publishing,액션
38,39,(-3),둠 이터널,Bethesda Softworks,액션
39,40,(-),토탈 워: 삼국,SEGA,전략
0,1,(-),어몽 어스,Innersloth,전략
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(NEW),천수의 사쿠나히메,XSEED Games,시뮬레이션
5,6,(+1),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(-2),피파 21,Electronic Arts,스포츠
7,8,(-),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
8,9,(-),폴가이즈,Devolver Digital,어드벤처
9,10,(+1),파스모포비아,Kinetic Games,공포
10,11,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
11,12,(-),레드 데드 리뎀션 2,Rockstar Games,액션
12,13,(-),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(-8),인 사일런스,Ravenhood Games,공포
14,15,(-1),디트로이트: 비컴 휴먼,Quantic Dream,액션
15,16,(-),래프트,Square Enix,어드벤처
16,17,(-2),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
17,18,(-1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
18,19,(-1),휴먼: 폴 플랫,Curve Digital,퍼즐
19,20,(-1),철권 7,BANDAI NAMCO Entertainment,액션
20,21,(+3),더 포레스트,Endnight Games Ltd,서바이벌
21,22,(-1),하데스,Supergiant Games,액션
22,23,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
23,24,(-2),테라리아,Re-Logic,롤플레잉
24,25,(-5),문명6,2K,전략
25,26,(+1),세키로,Activision (Excluding Japan and Asia),액션
26,27,(-2),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
27,28,(-2),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
28,29,(-1),고스트러너,505 Games,액션
29,30,(+1),썸썸편의점,"TALESSHOP Co., Ltd.",어드벤처
30,31,(-1),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
31,32,(+1),니어 오토마타,Square Enix,액션
32,33,(-4),NBA 2K21,2K,스포츠
33,34,(NEW),어그로우,Bingames,캐주얼
34,35,(-3),데스 스트랜딩,505 Games,액션
35,36,(-1),씨 오브 시브즈,Xbox Game Studios,어드벤처
36,37,(-3),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
37,38,(-1),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
38,39,(-3),돈 스타브 투게더,Klei Entertainment,어드벤처
39,40,(NEW),GTFO,10 Chambers Collective,액션
0,1,(-),어몽 어스,Innersloth,전략
1,2,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(-),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(-),천수의 사쿠나히메,XSEED Games,시뮬레이션
5,6,(+8),인 사일런스,Ravenhood Games,공포
6,7,(-),피파 21,Electronic Arts,스포츠
7,8,(-2),GTA 5,Rockstar Games,오픈월드 범죄 액션
8,9,(-1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
9,10,(-1),폴가이즈,Devolver Digital,어드벤처
10,11,(-),데드 바이 데이라이트,Behaviour Digital Inc.,액션
11,12,(-2),파스모포비아,Kinetic Games,공포
12,13,(-),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
14,15,(+1),래프트,Square Enix,어드벤처
15,16,(+1),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
16,17,(-2),디트로이트: 비컴 휴먼,Quantic Dream,액션
17,18,(-),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
18,19,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
19,20,(+2),하데스,Supergiant Games,액션
20,21,(-),더 포레스트,Endnight Games Ltd,서바이벌
21,22,(-2),철권 7,BANDAI NAMCO Entertainment,액션
22,23,(+2),문명6,2K,전략
23,24,(-),테라리아,Re-Logic,롤플레잉
24,25,(-2),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
25,26,(+1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
26,27,(-1),세키로,Activision (Excluding Japan and Asia),액션
27,28,(-),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
28,29,(+1),썸썸편의점,"TALESSHOP Co., Ltd.",어드벤처
29,30,(+1),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
30,31,(+1),니어 오토마타,Square Enix,액션
31,32,(+1),NBA 2K21,2K,스포츠
32,33,(+1),어그로우,Bingames,캐주얼
33,34,(+1),데스 스트랜딩,505 Games,액션
34,35,(-6),고스트러너,505 Games,액션
35,36,(-),씨 오브 시브즈,Xbox Game Studios,어드벤처
36,37,(NEW),풋볼 매니저 2021,SEGA,시뮬레이션
37,38,(-1),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
38,39,(-1),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
39,40,(NEW),오버쿡드! 2,Team17 Digital Ltd,캐주얼
0,1,(-),어몽 어스,Innersloth,전략
1,2,(+1),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
2,3,(-1),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(-),천수의 사쿠나히메,XSEED Games,시뮬레이션
5,6,(-),인 사일런스,Ravenhood Games,공포
6,7,(+2),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
8,9,(-2),피파 21,Electronic Arts,스포츠
9,10,(-),폴가이즈,Devolver Digital,어드벤처
10,11,(-),데드 바이 데이라이트,Behaviour Digital Inc.,액션
11,12,(+1),더 심즈 4,Electronic Arts,시뮬레이션
12,13,(-1),파스모포비아,Kinetic Games,공포
13,14,(-),레드 데드 리뎀션 2,Rockstar Games,액션
14,15,(-),래프트,Square Enix,어드벤처
15,16,(-),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
16,17,(+1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
17,18,(-1),디트로이트: 비컴 휴먼,Quantic Dream,액션
18,19,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
19,20,(-),하데스,Supergiant Games,액션
20,21,(-),더 포레스트,Endnight Games Ltd,서바이벌
21,22,(-),철권 7,BANDAI NAMCO Entertainment,액션
22,23,(-),문명6,2K,전략
23,24,(-),테라리아,Re-Logic,롤플레잉
24,25,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
25,26,(-),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
26,27,(+1),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
27,28,(-1),세키로,Activision (Excluding Japan and Asia),액션
28,29,(+2),니어 오토마타,Square Enix,액션
29,30,(+2),NBA 2K21,2K,스포츠
30,31,(-1),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
31,32,(-3),썸썸편의점,"TALESSHOP Co., Ltd.",어드벤처
32,33,(+4),풋볼 매니저 2021,SEGA,시뮬레이션
33,34,(+2),씨 오브 시브즈,Xbox Game Studios,어드벤처
34,35,(-2),어그로우,Bingames,캐주얼
35,36,(-2),데스 스트랜딩,505 Games,액션
36,37,(+1),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
37,38,(+2),오버쿡드! 2,Team17 Digital Ltd,캐주얼
38,39,(NEW),웬즈데이,GamBridzy,어드벤처
39,40,(-1),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
0,1,(+1),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
1,2,(-1),어몽 어스,Innersloth,전략
2,3,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(-),천수의 사쿠나히메,XSEED Games,시뮬레이션
5,6,(+2),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(-),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
7,8,(+1),피파 21,Electronic Arts,스포츠
8,9,(+16),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
9,10,(-),폴가이즈,Devolver Digital,어드벤처
10,11,(+3),레드 데드 리뎀션 2,Rockstar Games,액션
11,12,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
12,13,(-1),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(+1),래프트,Square Enix,어드벤처
14,15,(-2),파스모포비아,Kinetic Games,공포
15,16,(-),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
16,17,(+2),휴먼: 폴 플랫,Curve Digital,퍼즐
17,18,(-1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
18,19,(+1),하데스,Supergiant Games,액션
19,20,(-2),디트로이트: 비컴 휴먼,Quantic Dream,액션
20,21,(-),더 포레스트,Endnight Games Ltd,서바이벌
21,22,(-),철권 7,BANDAI NAMCO Entertainment,액션
22,23,(-),문명6,2K,전략
23,24,(-),테라리아,Re-Logic,롤플레잉
24,25,(+2),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
25,26,(+5),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
26,27,(-1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
27,28,(+2),NBA 2K21,2K,스포츠
28,29,(+4),풋볼 매니저 2021,SEGA,시뮬레이션
29,30,(-1),니어 오토마타,Square Enix,액션
30,31,(-3),세키로,Activision (Excluding Japan and Asia),액션
31,32,(-),썸썸편의점,"TALESSHOP Co., Ltd.",어드벤처
32,33,(+3),데스 스트랜딩,505 Games,액션
33,34,(+5),웬즈데이,GamBridzy,어드벤처
34,35,(-),어그로우,Bingames,캐주얼
35,36,(-2),씨 오브 시브즈,Xbox Game Studios,어드벤처
36,37,(+1),오버쿡드! 2,Team17 Digital Ltd,캐주얼
37,38,(+2),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
38,39,(-2),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
39,40,(NEW),둠 이터널,Bethesda Softworks,액션
0,1,(-),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
1,2,(-),어몽 어스,Innersloth,전략
2,3,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(+1),GTA 5,Rockstar Games,오픈월드 범죄 액션
5,6,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
6,7,(-2),천수의 사쿠나히메,XSEED Games,시뮬레이션
7,8,(-),피파 21,Electronic Arts,스포츠
8,9,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
9,10,(+1),레드 데드 리뎀션 2,Rockstar Games,액션
10,11,(-1),폴가이즈,Devolver Digital,어드벤처
11,12,(-),데드 바이 데이라이트,Behaviour Digital Inc.,액션
12,13,(-),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(-),래프트,Square Enix,어드벤처
14,15,(+1),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
15,16,(+1),휴먼: 폴 플랫,Curve Digital,퍼즐
16,17,(-2),파스모포비아,Kinetic Games,공포
17,18,(-),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
18,19,(-),하데스,Supergiant Games,액션
19,20,(+18),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
20,21,(-),더 포레스트,Endnight Games Ltd,서바이벌
21,22,(-2),디트로이트: 비컴 휴먼,Quantic Dream,액션
22,23,(+3),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
23,24,(-1),문명6,2K,전략
24,25,(-),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
25,26,(-4),철권 7,BANDAI NAMCO Entertainment,액션
26,27,(-3),테라리아,Re-Logic,롤플레잉
27,28,(-1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
28,29,(-1),NBA 2K21,2K,스포츠
29,30,(-1),풋볼 매니저 2021,SEGA,시뮬레이션
30,31,(+2),데스 스트랜딩,505 Games,액션
31,32,(-2),니어 오토마타,Square Enix,액션
32,33,(NEW),더 롱 다크,Hinterland Studio Inc.,서바이벌 어드벤처
33,34,(+3),오버쿡드! 2,Team17 Digital Ltd,캐주얼
34,35,(-4),세키로,Activision (Excluding Japan and Asia),액션
35,36,(NEW),다잉 라이트,Techland Publishing,액션
36,37,(NEW),플래닛주,Frontier Developments,시뮬레이션
37,38,(-4),웬즈데이,GamBridzy,어드벤처
38,39,(-7),썸썸편의점,"TALESSHOP Co., Ltd.",어드벤처
39,40,(-4),씨 오브 시브즈,Xbox Game Studios,어드벤처
0,1,(-),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
1,2,(-),어몽 어스,Innersloth,전략
2,3,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(+1),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
5,6,(-1),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(+1),피파 21,Electronic Arts,스포츠
7,8,(+3),폴가이즈,Devolver Digital,어드벤처
8,9,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
9,10,(-3),천수의 사쿠나히메,XSEED Games,시뮬레이션
10,11,(+9),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
11,12,(-),데드 바이 데이라이트,Behaviour Digital Inc.,액션
12,13,(-),더 심즈 4,Electronic Arts,시뮬레이션
13,14,(-4),레드 데드 리뎀션 2,Rockstar Games,액션
14,15,(-1),래프트,Square Enix,어드벤처
15,16,(-),휴먼: 폴 플랫,Curve Digital,퍼즐
16,17,(+1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
17,18,(-3),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
18,19,(-2),파스모포비아,Kinetic Games,공포
19,20,(-1),하데스,Supergiant Games,액션
20,21,(-),더 포레스트,Endnight Games Ltd,서바이벌
21,22,(+3),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
22,23,(+1),문명6,2K,전략
23,24,(-1),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
24,25,(+1),철권 7,BANDAI NAMCO Entertainment,액션
25,26,(-4),디트로이트: 비컴 휴먼,Quantic Dream,액션
26,27,(+1),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
27,28,(-1),테라리아,Re-Logic,롤플레잉
28,29,(-),NBA 2K21,2K,스포츠
29,30,(+3),더 롱 다크,Hinterland Studio Inc.,서바이벌 어드벤처
30,31,(+3),오버쿡드! 2,Team17 Digital Ltd,캐주얼
31,32,(-1),데스 스트랜딩,505 Games,액션
32,33,(+4),플래닛주,Frontier Developments,시뮬레이션
33,34,(NEW),다키스트 던전,Red Hook Studios,롤플레잉
34,35,(-3),니어 오토마타,Square Enix,액션
35,36,(-6),풋볼 매니저 2021,SEGA,시뮬레이션
36,37,(-1),다잉 라이트,Techland Publishing,액션
37,38,(-3),세키로,Activision (Excluding Japan and Asia),액션
38,39,(-1),웬즈데이,GamBridzy,어드벤처
39,40,(-),씨 오브 시브즈,Xbox Game Studios,어드벤처
0,1,(-),사이버펑크 2077,CD PROJEKT RED,오픈월드 액션 RPG
1,2,(-),어몽 어스,Innersloth,전략
2,3,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
3,4,(-),영원회귀: 블랙서바이벌,Nimble Neuron,전략 기반 서바이벌
4,5,(-),스타듀밸리,ConcernedApe,전원생활 시뮬레이션
5,6,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
6,7,(+1),폴가이즈,Devolver Digital,어드벤처
7,8,(-1),피파 21,Electronic Arts,스포츠
8,9,(+2),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
9,10,(-1),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
10,11,(+3),레드 데드 리뎀션 2,Rockstar Games,액션
11,12,(+1),더 심즈 4,Electronic Arts,시뮬레이션
12,13,(-1),데드 바이 데이라이트,Behaviour Digital Inc.,액션
13,14,(+2),휴먼: 폴 플랫,Curve Digital,퍼즐
14,15,(-),래프트,Square Enix,어드벤처
15,16,(+1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
16,17,(-7),천수의 사쿠나히메,XSEED Games,시뮬레이션
17,18,(-),어쌔신 크리드 : 오디세이,Ubisoft,롤플레잉
18,19,(+2),더 포레스트,Endnight Games Ltd,서바이벌
19,20,(-),하데스,Supergiant Games,액션
20,21,(-2),파스모포비아,Kinetic Games,공포
21,22,(-),톰 클랜시의 레인보우 식스 시즈,Ubisoft,FPS
22,23,(-),문명6,2K,전략
23,24,(+1),철권 7,BANDAI NAMCO Entertainment,액션
24,25,(-1),더 위쳐 3: 와일드 헌트,CD PROJEKT RED,롤플레잉
25,26,(+2),테라리아,Re-Logic,롤플레잉
26,27,(-),호라이즌 제로 던 컴플리트 에디션,"PlayStation Mobile, Inc.",오픈월드 액션 RPG
27,28,(+1),NBA 2K21,2K,스포츠
28,29,(-3),디트로이트: 비컴 휴먼,Quantic Dream,액션
29,30,(-),더 롱 다크,Hinterland Studio Inc.,서바이벌 어드벤처
30,31,(+3),다키스트 던전,Red Hook Studios,롤플레잉
31,32,(NEW),쥬라기 월드 에볼루션,Frontier Developments,시뮬레이션
32,33,(-2),오버쿡드! 2,Team17 Digital Ltd,캐주얼
33,34,(+1),니어 오토마타,Square Enix,액션
34,35,(-2),플래닛주,Frontier Developments,시뮬레이션
35,36,(-4),데스 스트랜딩,505 Games,액션
36,37,(+3),씨 오브 시브즈,Xbox Game Studios,어드벤처
37,38,(-2),풋볼 매니저 2021,SEGA,시뮬레이션
38,39,(NEW),돈 스타브 투게더,Klei Entertainment,어드벤처
39,40,(-3),다잉 라이트,Techland Publishing,액션
